
---------- Begin Simulation Statistics ----------
simSeconds                                   0.224957                       # Number of seconds simulated (Second)
simTicks                                 224957198400                       # Number of ticks simulated (Tick)
finalTick                                1003016369200                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3154.47                       # Real time elapsed on the host (Second)
hostTickRate                                 71313703                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9150324                       # Number of bytes of host memory used (Byte)
simInsts                                    522870496                       # Number of instructions simulated (Count)
simOps                                      590986002                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   165755                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     187349                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 1003016369200                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        562392996                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        67611989                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     3650                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       60898417                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 692684                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              9242072                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          15673265                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 229                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           562374333                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.108288                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.432503                       # Number of insts issued each cycle (Count)
system.cpu.intAluAccesses                    85368729                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                            0                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                        1651                       # Number of vector alu accesses (Count)
system.cpu.numInsts                          65692982                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                      27132675                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                    601543                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.numNop                               15019                       # Number of nop insts executed (Count)
system.cpu.numRefs                           28018292                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                       13455842                       # Number of branches executed (Count)
system.cpu.numStoreInsts                       885617                       # Number of stores executed (Count)
system.cpu.numRate                           0.115361                       # Inst execution rate ((Count/Cycle))
system.cpu.timesIdled                            7118                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                          605858                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                    62989844                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                      63966265                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               9.040435                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          9.040435                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               0.110614                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          0.110614                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                   83880589                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                  38950770                       # Number of integer regfile writes (Count)
system.cpu.vecRegfileReads                       1385                       # number of vector regfile reads (Count)
system.cpu.ccRegfileReads                    38039744                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                   38104273                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                 594167601                       # number of misc regfile reads (Count)
system.cpu.miscRegfileWrites                    83184                       # number of misc regfile writes (Count)
system.cpu.MemDepUnit__0.insertedLoads       29805007                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores        914967                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads        75410                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores        36346                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                18090490                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted          17656267                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect            362738                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups              6432961                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates                41031                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                 6403324                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.995393                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                  190234                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                397                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups            6159                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits               4179                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             1980                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          819                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts         9286781                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls           40446                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts            355929                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples    567471164                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     0.112748                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     0.588807                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0       537658706     94.75%     94.75% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1        13493568      2.38%     97.12% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         7888406      1.39%     98.51% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         4327489      0.76%     99.28% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4          474712      0.08%     99.36% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5         2991106      0.53%     99.89% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6           79713      0.01%     99.90% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7           64166      0.01%     99.91% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8          493298      0.09%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total    567471164                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted             63004628                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted               63981049                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                    26539656                       # Number of memory references committed (Count)
system.cpu.commit.loads                      25674228                       # Number of loads committed (Count)
system.cpu.commit.amos                             40                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                       26732                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                   13371968                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions             1020                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                          0                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                    59345335                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls                171250                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass          290      0.00%      0.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu     37434050     58.51%     58.51% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult         6445      0.01%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv          386      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp            4      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            3      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            1      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc           31      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd           32      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu           40      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp           64      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc           47      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     58.52% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MemRead     25674228     40.13%     98.65% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MemWrite       865428      1.35%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMemRead            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMemWrite            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::total     63981049                       # Class of committed instruction (Count)
system.cpu.commit.commitEligibleSamples        493298                       # number cycles where commit BW limit reached (Cycle)
system.cpu.dcache.demandHits::cpu.data       13686343                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total          13686343                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHitsAtPf::cpu.data       621003                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHitsAtPf::total        621003                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHitsAtPfAlloc::cpu.data      2558433                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHitsAtPfAlloc::total      2558433                       # number of demand (read+write) hits (Count)
system.cpu.dcache.hitsAtPfCoverAccess::8     0.022257                       # hits at prefetch / demand accesses (Count)
system.cpu.dcache.hitsAtPfCoverAccess::total     0.022257                       # hits at prefetch / demand accesses (Count)
system.cpu.dcache.hitsAtPfAllocCoverAccess::8     0.091694                       # hits at prefetch alloc / demand accesses (Count)
system.cpu.dcache.hitsAtPfAllocCoverAccess::total     0.091694                       # hits at prefetch alloc / demand accesses (Count)
system.cpu.dcache.hitsPfRatio::8             4.119840                       # hits at prefetch alloc / hits at prefetch (Count)
system.cpu.dcache.hitsPfRatio::total         4.119840                       # hits at prefetch alloc / hits at prefetch (Count)
system.cpu.dcache.overallHits::cpu.data      13709353                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total         13709353                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data     14215384                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total        14215384                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data     14216363                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total       14216363                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data 844617921422                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total 844617921422                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data 844617921422                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total 844617921422                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data     27901727                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total      27901727                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data     27925716                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total     27925716                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.509480                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.509480                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.509078                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.509078                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 59415.765443                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 59415.765443                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 59411.673817                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 59411.673817                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs        24643                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets       110136                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs         1965                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets         1038                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      12.540967                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets   106.104046                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks      5072263                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total           5072263                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data     10124443                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total      10124443                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data     10124443                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total     10124443                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrHitsAtPf::cpu.data       358961                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHitsAtPf::total       358961                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data      4090941                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total      4090941                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.data      4091788                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.dcache.prefetcher       980465                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::total      5072253                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrUncacheable::cpu.data          659                       # number of overall MSHR uncacheable misses (Count)
system.cpu.dcache.overallMshrUncacheable::total          659                       # number of overall MSHR uncacheable misses (Count)
system.cpu.dcache.demandMshrMissLatency::cpu.data 238872589423                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissLatency::total 238872589423                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::cpu.data 238912375823                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::cpu.dcache.prefetcher  56211834159                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::total 295124209982                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrUncacheableLatency::cpu.data     67150800                       # number of overall MSHR uncacheable ticks (Tick)
system.cpu.dcache.overallMshrUncacheableLatency::total     67150800                       # number of overall MSHR uncacheable ticks (Tick)
system.cpu.dcache.demandMshrMissRate::cpu.data     0.146620                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.demandMshrMissRate::total     0.146620                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::cpu.data     0.146524                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::cpu.dcache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::total     0.181634                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.demandAvgMshrMissLatency::cpu.data 58390.621968                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.demandAvgMshrMissLatency::total 58390.621968                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::cpu.data 58388.258586                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::cpu.dcache.prefetcher 57331.811089                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::total 58184.047598                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrUncacheableLatency::cpu.data 101898.027314                       # average overall mshr uncacheable latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrUncacheableLatency::total 101898.027314                       # average overall mshr uncacheable latency ((Tick/Count))
system.cpu.dcache.replacements                5072263                       # number of replacements (Count)
system.cpu.dcache.prefetchFills                621504                       # number of prefetch fills (Count)
system.cpu.dcache.prefetchHits                 621007                       # number of prefetch hits (Count)
system.cpu.dcache.CleanSharedReq.mshrMisses::cpu.data          192                       # number of CleanSharedReq MSHR misses (Count)
system.cpu.dcache.CleanSharedReq.mshrMisses::total          192                       # number of CleanSharedReq MSHR misses (Count)
system.cpu.dcache.CleanSharedReq.mshrMissLatency::cpu.data       386800                       # number of CleanSharedReq MSHR miss ticks (Tick)
system.cpu.dcache.CleanSharedReq.mshrMissLatency::total       386800                       # number of CleanSharedReq MSHR miss ticks (Tick)
system.cpu.dcache.CleanSharedReq.mshrMissRate::cpu.data          inf                       # mshr miss rate for CleanSharedReq accesses (Ratio)
system.cpu.dcache.CleanSharedReq.mshrMissRate::total          inf                       # mshr miss rate for CleanSharedReq accesses (Ratio)
system.cpu.dcache.CleanSharedReq.avgMshrMissLatency::cpu.data  2014.583333                       # average CleanSharedReq mshr miss latency ((Tick/Count))
system.cpu.dcache.CleanSharedReq.avgMshrMissLatency::total  2014.583333                       # average CleanSharedReq mshr miss latency ((Tick/Count))
system.cpu.dcache.HardPFReq.mshrMisses::cpu.dcache.prefetcher       980465                       # number of HardPFReq MSHR misses (Count)
system.cpu.dcache.HardPFReq.mshrMisses::total       980465                       # number of HardPFReq MSHR misses (Count)
system.cpu.dcache.HardPFReq.mshrMissLatency::cpu.dcache.prefetcher  56211834159                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.dcache.HardPFReq.mshrMissLatency::total  56211834159                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.dcache.HardPFReq.mshrMissRate::cpu.dcache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.dcache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.dcache.HardPFReq.avgMshrMissLatency::cpu.dcache.prefetcher 57331.811089                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.dcache.HardPFReq.avgMshrMissLatency::total 57331.811089                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.dcache.LoadLockedReq.hits::cpu.data        19293                       # number of LoadLockedReq hits (Count)
system.cpu.dcache.LoadLockedReq.hits::total        19293                       # number of LoadLockedReq hits (Count)
system.cpu.dcache.LoadLockedReq.hitsAtPfAlloc::cpu.data        13419                       # number of LoadLockedReq hits (Count)
system.cpu.dcache.LoadLockedReq.hitsAtPfAlloc::total        13419                       # number of LoadLockedReq hits (Count)
system.cpu.dcache.LoadLockedReq.misses::cpu.data          628                       # number of LoadLockedReq misses (Count)
system.cpu.dcache.LoadLockedReq.misses::total          628                       # number of LoadLockedReq misses (Count)
system.cpu.dcache.LoadLockedReq.missLatency::cpu.data     28792400                       # number of LoadLockedReq miss ticks (Tick)
system.cpu.dcache.LoadLockedReq.missLatency::total     28792400                       # number of LoadLockedReq miss ticks (Tick)
system.cpu.dcache.LoadLockedReq.accesses::cpu.data        19921                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu.dcache.LoadLockedReq.accesses::total        19921                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu.dcache.LoadLockedReq.missRate::cpu.data     0.031525                       # miss rate for LoadLockedReq accesses (Ratio)
system.cpu.dcache.LoadLockedReq.missRate::total     0.031525                       # miss rate for LoadLockedReq accesses (Ratio)
system.cpu.dcache.LoadLockedReq.avgMissLatency::cpu.data 45847.770701                       # average LoadLockedReq miss latency ((Tick/Count))
system.cpu.dcache.LoadLockedReq.avgMissLatency::total 45847.770701                       # average LoadLockedReq miss latency ((Tick/Count))
system.cpu.dcache.LoadLockedReq.mshrHits::cpu.data          594                       # number of LoadLockedReq MSHR hits (Count)
system.cpu.dcache.LoadLockedReq.mshrHits::total          594                       # number of LoadLockedReq MSHR hits (Count)
system.cpu.dcache.LoadLockedReq.mshrMisses::cpu.data           34                       # number of LoadLockedReq MSHR misses (Count)
system.cpu.dcache.LoadLockedReq.mshrMisses::total           34                       # number of LoadLockedReq MSHR misses (Count)
system.cpu.dcache.LoadLockedReq.mshrMissLatency::cpu.data      1153200                       # number of LoadLockedReq MSHR miss ticks (Tick)
system.cpu.dcache.LoadLockedReq.mshrMissLatency::total      1153200                       # number of LoadLockedReq MSHR miss ticks (Tick)
system.cpu.dcache.LoadLockedReq.mshrMissRate::cpu.data     0.001707                       # mshr miss rate for LoadLockedReq accesses (Ratio)
system.cpu.dcache.LoadLockedReq.mshrMissRate::total     0.001707                       # mshr miss rate for LoadLockedReq accesses (Ratio)
system.cpu.dcache.LoadLockedReq.avgMshrMissLatency::cpu.data 33917.647059                       # average LoadLockedReq mshr miss latency ((Tick/Count))
system.cpu.dcache.LoadLockedReq.avgMshrMissLatency::total 33917.647059                       # average LoadLockedReq mshr miss latency ((Tick/Count))
system.cpu.dcache.ReadReq.hits::cpu.data     12859031                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hits::total        12859031                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hitsAtPf::cpu.data       616357                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hitsAtPf::total       616357                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hitsAtPfAlloc::cpu.data      2446010                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hitsAtPfAlloc::total      2446010                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.misses::cpu.data     14197238                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.misses::total      14197238                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.missLatency::cpu.data 843813469200                       # number of ReadReq miss ticks (Tick)
system.cpu.dcache.ReadReq.missLatency::total 843813469200                       # number of ReadReq miss ticks (Tick)
system.cpu.dcache.ReadReq.accesses::cpu.data     27056269                       # number of ReadReq accesses(hits+misses) (Count)
